LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,Multi
Time_Pref,Absolute
Operator,gaudettelab
Date,2014/05/13
Time,14:44:07.1781122499428898017
***End_of_Header***,
,
Channels,1,
Samples,1478,
Date,2014/05/13,
Time,15:06:16.2251293499428654566,
Y_Unit_Label,Volts,
X_Dimension,Time,
X0,0.0000000000000000E+0,
Delta_X,0.004000,
***End_of_Header***,,
X_Value,Dev1/ai0,Comment
4.616000,65.206046
4.620000,64.581274
4.624000,63.611233
4.628000,62.427455
4.632000,60.454491
4.636000,57.823873
4.640000,55.111048
4.644000,51.822774
4.648000,45.575054
4.652000,35.414288
4.656000,21.472005
4.660000,12.001775
4.664000,5.704729
4.668000,1.282000
4.672000,-1.134882
4.676000,-1.562358
4.680000,-1.282855
4.684000,-1.249972
4.688000,-1.249972
4.692000,-0.871820
4.696000,-0.362138
4.700000,-0.279931
4.704000,-0.460786
4.708000,-0.164841
4.712000,0.476372
4.716000,0.739434
4.720000,0.640786
4.724000,0.739434
4.728000,1.183351
4.732000,1.282000
4.736000,0.936731
4.740000,0.772317
4.744000,1.643710
4.748000,4.751129
4.752000,13.037581
4.756000,26.996306
4.760000,42.336105
4.764000,53.631325
4.768000,59.484451
4.772000,62.427455
4.776000,64.088033
4.780000,64.696363
4.784000,64.120916
4.788000,62.789165
4.792000,61.358766
4.796000,59.550216
4.800000,56.968922
4.804000,53.614883
4.808000,49.340128
4.812000,42.484077
4.816000,31.057325
4.820000,17.904227
4.824000,9.338272
4.828000,3.896178
4.832000,0.427048
4.836000,-1.595241
4.840000,-2.072040
4.844000,-1.611682
4.848000,-1.249972
4.852000,-1.266413
4.856000,-1.217089
4.860000,-0.822496
4.864000,-0.395020
4.868000,-0.460786
4.872000,-0.460786
4.876000,0.032455
4.880000,0.525696
4.884000,0.542138
4.888000,0.344841
4.892000,0.607903
4.896000,0.920289
4.900000,0.722993
4.904000,0.459931
4.908000,1.413531
4.912000,5.227929
4.916000,14.615953
4.920000,28.459588
4.924000,42.615608
4.928000,52.940787
4.932000,58.382879
4.936000,60.799760
4.940000,61.884890
4.944000,62.443897
4.948000,62.032862
4.952000,60.668229
4.956000,58.843238
4.960000,56.804508
4.964000,54.239655
4.968000,50.408817
4.972000,44.933841
4.976000,37.140632
4.980000,24.974017
4.984000,13.941857
4.988000,6.329501
4.992000,1.791682
4.996000,-0.526551
5.000000,-1.808978
5.004000,-2.187130
5.008000,-1.940509
5.012000,-1.397944
5.016000,-1.118441
5.020000,-1.266413
5.024000,-1.151324
5.028000,-0.674524
5.032000,-0.444345
5.036000,-0.444345
5.040000,-0.263489
5.044000,0.213310
5.048000,0.492814
5.052000,0.311959
5.056000,0.213310
5.060000,0.525696
5.064000,0.657227
5.068000,0.459931
5.072000,1.561503
5.076000,5.819819
5.080000,16.490269
5.084000,30.366787
5.088000,43.108849
5.092000,52.036512
5.096000,57.149777
5.100000,59.451568
5.104000,60.076340
5.108000,60.174988
5.112000,59.911926
5.116000,58.629500
5.120000,56.492122
5.124000,54.009476
5.128000,51.247326
5.132000,47.367164
5.136000,41.070119
